Data os of Date,Zip Code,Program Type,Female Count,Female Percentage,Male Count,Male Percentage,Gender Nonconforming Count,Gender Nonconforming Percentage,American Indian or Alaskan Native Count,American Indian or Alaskan Native Percentage,Asian Count,Asian Percentage,Black or African American Count,Black or African American Percentage,Multi-race Count,Multi-race Percentage,Native Hawaiian or Other Pacific Islander Count,Native Hawaiian or Other Pacific Islander Percentage,White or Caucasian Count,White or Caucasian Percentage,Hispanic or Latino(a) Count,Hispanic or Latino(a) Percentage,Not Hispanic or Latino(a) Count,Not Hispanic or Latino(a) Percentage
6/1/2019,11368,Adult Literacy - BENL/ESOL,118,3.71,46,1.44,0,0,1,0.03,18,0.56,4,0.12,1,0.03,1,0.03,29,0.91,0,0,0,0
6/1/2019,11368,COMPASS High School,8,0.25,6,0.18,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11368,Cornerstone,15,0.47,42,1.32,0,0,0,0,0,0,25,0.78,1,0.03,0,0,3,0.09,0,0,0,0
6/1/2019,11368,COMPASS Middle School,417,13.11,459,14.43,1,0.03,28,0.88,29,0.91,68,2.13,7,0.22,1,0.03,52,1.63,7,0.22,0,0
6/1/2019,11368,COMPASS Elementary,229,7.2,248,7.8,0,0,5,0.15,29,0.91,21,0.66,3,0.09,1,0.03,18,0.56,2,0.06,2,0.06
6/1/2019,11368,Beacon,773,24.31,896,28.18,1,0.03,13,0.4,58,1.82,124,3.9,12,0.37,3,0.09,103,3.23,0,0,0,0
6/1/2019,11368,ESL Civics,55,1.73,19,0.59,0,0,0,0,2,0.06,0,0,6,0.18,0,0,6,0.18,0,0,0,0
6/1/2019,11369,Adult Literacy - ABE/HSE,4,0.12,1,0.03,1,0.03,1,0.03,1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,11369,COMPASS Explore,5,0.15,3,0.09,0,0,0,0,0,0,1,0.03,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,11369,Adult Literacy - BENL/ESOL (Discretionary),4,0.12,3,0.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,11369,Adult Literacy - NDA (ABE/HSE/Spanish HSE),2,0.06,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,11369,Adult Literacy - BENL/ESOL,32,1,16,0.5,0,0,0,0,1,0.03,1,0.03,0,0,0,0,9,0.28,0,0,0,0
6/1/2019,11369,COMPASS High School,2,0.06,2,0.06,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0
6/1/2019,11369,Cornerstone,6,0.18,6,0.18,0,0,0,0,1,0.03,6,0.18,0,0,0,0,0,0,0,0,0,0
6/1/2019,11369,COMPASS Middle School,209,6.57,224,7.04,1,0.03,8,0.25,25,0.78,46,1.44,4,0.12,1,0.03,36,1.13,2,0.06,1,0.03
6/1/2019,11369,COMPASS Elementary,234,7.36,200,6.29,1,0.03,4,0.12,18,0.56,58,1.82,15,0.47,0,0,28,0.88,0,0,0,0
6/1/2019,11369,Beacon,176,5.53,277,8.71,1,0.03,6,0.18,33,1.03,53,1.66,0,0,2,0.06,33,1.03,0,0,0,0
6/1/2019,11369,ESL Civics,18,0.56,3,0.09,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11370,Adolescent Literacy,1,0.03,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,3,0.09,0,0,0,0
6/1/2019,11370,COMPASS Explore,13,0.4,4,0.12,0,0,0,0,3,0.09,0,0,1,0.03,0,0,9,0.28,0,0,0,0
6/1/2019,11370,Adult Literacy - BENL/ESOL (Discretionary),3,0.09,5,0.15,0,0,0,0,1,0.03,0,0,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,11370,Adult Literacy - NDA (ABE/HSE/Spanish HSE),0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11370,Adult Literacy - BENL/ESOL,25,0.78,9,0.28,0,0,0,0,1,0.03,0,0,0,0,0,0,13,0.4,0,0,0,0
6/1/2019,11370,COMPASS High School,2,0.06,1,0.03,0,0,0,0,2,0.06,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,11370,Cornerstone,4,0.12,4,0.12,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11370,COMPASS Middle School,74,2.32,75,2.35,0,0,1,0.03,39,1.22,4,0.12,1,0.03,0,0,36,1.13,0,0,1,0.03
6/1/2019,11370,COMPASS Elementary,270,8.49,255,8.02,0,0,9,0.28,73,2.29,17,0.53,15,0.47,5,0.15,139,4.37,1,0.03,0,0
6/1/2019,11370,Beacon,126,3.96,163,5.12,1,0.03,4,0.12,47,1.47,10,0.31,6,0.18,2,0.06,62,1.95,0,0,0,0
6/1/2019,11370,ESL Civics,11,0.34,4,0.12,0,0,0,0,0,0,0,0,0,0,0,0,3,0.09,0,0,0,0
6/1/2019,11372,Adult Literacy - ABE/HSE,1,0.03,2,0.06,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11372,COMPASS Explore,17,0.53,16,0.5,0,0,0,0,7,0.22,0,0,1,0.03,2,0.06,14,0.44,0,0,0,0
6/1/2019,11372,Adult Literacy - BENL/ESOL (Discretionary),10,0.31,6,0.18,0,0,0,0,2,0.06,0,0,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,11372,Adult Literacy - BENL/ESOL,61,1.91,18,0.56,0,0,0,0,3,0.09,0,0,1,0.03,0,0,22,0.69,0,0,0,0
6/1/2019,11372,Adult Literacy - ABE/HSE (Discretionary),0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11372,COMPASS High School,3,0.09,2,0.06,0,0,0,0,1,0.03,0,0,1,0.03,0,0,0,0,0,0,0,0
6/1/2019,11372,Cornerstone,4,0.12,6,0.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,11372,COMPASS Middle School,252,7.92,317,9.97,0,0,6,0.18,95,2.98,13,0.4,19,0.59,1,0.03,121,3.8,4,0.12,5,0.15
6/1/2019,11372,COMPASS Elementary,348,10.94,340,10.69,0,0,6,0.18,138,4.34,15,0.47,8,0.25,0,0,50,1.57,7,0.22,4,0.12
6/1/2019,11372,Beacon,330,10.38,346,10.88,0,0,6,0.18,62,1.95,30,0.94,10,0.31,0,0,85,2.67,0,0,0,0
6/1/2019,11372,ESL Civics,33,1.03,15,0.47,0,0,0,0,0,0,0,0,4,0.12,0,0,4,0.12,0,0,0,0
6/1/2019,11373,Adult Literacy - ABE/HSE,5,0.15,4,0.12,0,0,0,0,4,0.12,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11373,COMPASS Explore,22,0.69,10,0.31,0,0,0,0,7,0.22,1,0.03,1,0.03,0,0,1,0.03,0,0,0,0
6/1/2019,11373,Adult Literacy - BENL/ESOL (Discretionary),17,0.53,10,0.31,0,0,0,0,7,0.22,1,0.03,0,0,0,0,5,0.15,0,0,0,0
6/1/2019,11373,Adult Literacy - NDA (ABE/HSE/Spanish HSE),1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,11373,Adult Literacy - BENL/ESOL,74,2.32,39,1.22,0,0,2,0.06,15,0.47,0,0,2,0.06,0,0,27,0.84,0,0,0,0
6/1/2019,11373,Adult Literacy - ABE/HSE (Discretionary),0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11373,COMPASS High School,15,0.47,7,0.22,0,0,0,0,15,0.47,0,0,1,0.03,0,0,1,0.03,0,0,1,0.03
6/1/2019,11373,Cornerstone,9,0.28,21,0.66,0,0,0,0,8,0.25,10,0.31,0,0,0,0,4,0.12,0,0,0,0
6/1/2019,11373,COMPASS Middle School,325,10.22,342,10.75,0,0,5,0.15,290,9.12,38,1.19,14,0.44,5,0.15,43,1.35,8,0.25,2,0.06
6/1/2019,11373,COMPASS Elementary,526,16.54,551,17.33,0,0,11,0.34,454,14.28,15,0.47,7,0.22,0,0,40,1.25,9,0.28,39,1.22
6/1/2019,11373,Beacon,433,13.62,522,16.41,0,0,8,0.25,381,11.98,21,0.66,5,0.15,4,0.12,40,1.25,0,0,0,0
6/1/2019,11373,ESL Civics,60,1.88,24,0.75,0,0,0,0,4,0.12,0,0,7,0.22,0,0,12,0.37,0,0,0,0
6/1/2019,11374,Adult Literacy - ABE/HSE,2,0.06,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11374,COMPASS Explore,0,0,6,0.18,0,0,0,0,1,0.03,0,0,1,0.03,0,0,3,0.09,0,0,0,0
6/1/2019,11374,Adult Literacy - BENL/ESOL (Discretionary),10,0.31,2,0.06,0,0,0,0,10,0.31,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11374,Adult Literacy - BENL/ESOL,58,1.82,10,0.31,0,0,0,0,30,0.94,0,0,1,0.03,0,0,19,0.59,0,0,0,0
6/1/2019,11374,COMPASS High School,2,0.06,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11374,Cornerstone,1,0.03,3,0.09,0,0,0,0,2,0.06,0,0,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,11374,COMPASS Middle School,80,2.51,89,2.79,0,0,2,0.06,39,1.22,3,0.09,4,0.12,0,0,78,2.45,0,0,3,0.09
6/1/2019,11374,COMPASS Elementary,38,1.19,41,1.28,0,0,0,0,11,0.34,2,0.06,0,0,0,0,49,1.54,1,0.03,0,0
6/1/2019,11374,Beacon,122,3.83,190,5.97,0,0,1,0.03,92,2.89,24,0.75,4,0.12,0,0,84,2.64,0,0,0,0
6/1/2019,11374,ESL Civics,5,0.15,1,0.03,0,0,0,0,3,0.09,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,11375,Adult Literacy - ABE/HSE,0,0,1,0.03,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11375,COMPASS Explore,2,0.06,21,0.66,0,0,0,0,5,0.15,4,0.12,0,0,1,0.03,5,0.15,0,0,0,0
6/1/2019,11375,Adult Literacy - BENL/ESOL (Discretionary),4,0.12,4,0.12,0,0,0,0,7,0.22,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,11375,Adult Literacy - BENL/ESOL,70,2.2,19,0.59,0,0,0,0,40,1.25,1,0.03,0,0,0,0,28,0.88,0,0,0,0
6/1/2019,11375,Adult Literacy - ABE/HSE (Discretionary),1,0.03,1,0.03,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11375,COMPASS High School,2,0.06,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,11375,Cornerstone,1,0.03,5,0.15,0,0,1,0.03,0,0,1,0.03,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,11375,COMPASS Middle School,103,3.23,127,3.99,0,0,2,0.06,37,1.16,19,0.59,4,0.12,0,0,112,3.52,2,0.06,1,0.03
6/1/2019,11375,COMPASS Elementary,71,2.23,67,2.1,0,0,1,0.03,31,0.97,12,0.37,2,0.06,0,0,64,2.01,3,0.09,2,0.06
6/1/2019,11375,Beacon,127,3.99,243,7.64,2,0.06,3,0.09,101,3.17,18,0.56,18,0.56,0,0,123,3.86,0,0,0,0
6/1/2019,11375,ESL Civics,5,0.15,1,0.03,0,0,0,0,6,0.18,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11376,COMPASS Elementary,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11377,Adult Literacy - ABE/HSE,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,11377,COMPASS Explore,32,1,28,0.88,0,0,0,0,10,0.31,28,0.88,1,0.03,1,0.03,18,0.56,0,0,0,0
6/1/2019,11377,Adult Literacy - BENL/ESOL (Discretionary),12,0.37,8,0.25,0,0,0,0,8,0.25,0,0,0,0,0,0,4,0.12,0,0,0,0
6/1/2019,11377,Adult Literacy - NDA (ABE/HSE/Spanish HSE),1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11377,Adult Literacy - BENL/ESOL,109,3.42,33,1.03,0,0,0,0,16,0.5,0,0,2,0.06,0,0,24,0.75,0,0,0,0
6/1/2019,11377,Adult Literacy - ABE/HSE (Discretionary),1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11377,COMPASS High School,5,0.15,2,0.06,0,0,0,0,4,0.12,1,0.03,1,0.03,0,0,1,0.03,0,0,0,0
6/1/2019,11377,Cornerstone,128,4.02,121,3.8,0,0,0,0,25,0.78,170,5.34,6,0.18,7,0.22,3,0.09,0,0,0,0
6/1/2019,11377,COMPASS Middle School,312,9.81,274,8.61,0,0,2,0.06,238,7.48,14,0.44,9,0.28,1,0.03,93,2.92,4,0.12,3,0.09
6/1/2019,11377,COMPASS Elementary,896,28.18,851,26.76,0,0,6,0.18,767,24.12,35,1.1,13,0.4,1,0.03,167,5.25,7,0.22,18,0.56
6/1/2019,11377,Beacon,631,19.84,727,22.86,0,0,11,0.34,459,14.43,61,1.91,19,0.59,3,0.09,165,5.19,0,0,0,0
6/1/2019,11377,ESL Civics,31,0.97,11,0.34,0,0,0,0,5,0.15,1,0.03,0,0,0,0,4,0.12,0,0,0,0
6/1/2019,11378,Adult Literacy - ABE/HSE,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11378,COMPASS Explore,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11378,Adult Literacy - BENL/ESOL (Discretionary),4,0.12,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11378,Adult Literacy - NDA (ABE/HSE/Spanish HSE),1,0.03,5,0.15,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,11378,Adult Literacy - BENL/ESOL,23,0.72,8,0.25,0,0,0,0,2,0.06,0,0,0,0,0,0,5,0.15,0,0,0,0
6/1/2019,11378,Adult Literacy - ABE/HSE (Discretionary),0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,11378,COMPASS High School,2,0.06,1,0.03,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11378,Cornerstone,3,0.09,8,0.25,0,0,0,0,1,0.03,2,0.06,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,11378,COMPASS Middle School,146,4.59,161,5.06,0,0,1,0.03,68,2.13,6,0.18,9,0.28,1,0.03,99,3.11,6,0.18,3,0.09
6/1/2019,11378,COMPASS Elementary,323,10.16,312,9.81,0,0,3,0.09,93,2.92,10,0.31,13,0.4,2,0.06,298,9.37,3,0.09,4,0.12
6/1/2019,11378,Beacon,110,3.46,134,4.21,0,0,5,0.15,42,1.32,3,0.09,2,0.06,0,0,74,2.32,0,0,0,0
6/1/2019,11378,ESL Civics,10,0.31,2,0.06,0,0,0,0,2,0.06,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,11379,Adult Literacy - ABE/HSE,2,0.06,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11379,COMPASS Explore,1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,11379,Adult Literacy - BENL/ESOL (Discretionary),2,0.06,2,0.06,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11379,Adult Literacy - NDA (ABE/HSE/Spanish HSE),4,0.12,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11379,Adult Literacy - BENL/ESOL,17,0.53,5,0.15,0,0,0,0,0,0,0,0,1,0.03,0,0,5,0.15,0,0,0,0
6/1/2019,11379,Adult Literacy - ABE/HSE (Discretionary),1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11379,Cornerstone,3,0.09,10,0.31,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0
6/1/2019,11379,COMPASS Middle School,213,6.7,224,7.04,0,0,2,0.06,40,1.25,8,0.25,11,0.34,2,0.06,247,7.76,0,0,3,0.09
6/1/2019,11379,COMPASS Elementary,196,6.16,225,7.07,0,0,1,0.03,25,0.78,6,0.18,8,0.25,4,0.12,310,9.75,0,0,2,0.06
6/1/2019,11379,Beacon,59,1.85,60,1.88,0,0,0,0,11,0.34,6,0.18,2,0.06,0,0,51,1.6,0,0,0,0
6/1/2019,11379,ESL Civics,2,0.06,1,0.03,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11380,Adult Literacy - BENL/ESOL,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,11380,COMPASS Middle School,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,11383,COMPASS Elementary,2,0.06,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0
6/1/2019,11385,Adult Literacy - ABE/HSE,18,0.56,9,0.28,0,0,0,0,3,0.09,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11385,COMPASS Explore,8,0.25,2,0.06,0,0,0,0,0,0,1,0.03,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,11385,Adult Literacy - BENL/ESOL (Discretionary),20,0.62,5,0.15,0,0,0,0,6,0.18,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,11385,Adult Literacy - NDA (ABE/HSE/Spanish HSE),51,1.6,27,0.84,0,0,0,0,0,0,0,0,1,0.03,0,0,6,0.18,0,0,0,0
6/1/2019,11385,Adult Literacy - BENL/ESOL,76,2.39,17,0.53,0,0,0,0,4,0.12,0,0,0,0,1,0.03,10,0.31,0,0,0,0
6/1/2019,11385,Adult Literacy - ABE/HSE (Discretionary),0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11385,COMPASS High School,13,0.4,4,0.12,0,0,0,0,5,0.15,0,0,2,0.06,0,0,2,0.06,0,0,1,0.03
6/1/2019,11385,Cornerstone,53,1.66,105,3.3,0,0,2,0.06,2,0.06,16,0.5,4,0.12,1,0.03,11,0.34,0,0,0,0
6/1/2019,11385,COMPASS Middle School,513,16.13,474,14.91,3,0.09,9,0.28,42,1.32,54,1.69,17,0.53,2,0.06,303,9.53,6,0.18,5,0.15
6/1/2019,11385,COMPASS Elementary,615,19.34,596,18.74,0,0,8,0.25,73,2.29,78,2.45,28,0.88,8,0.25,274,8.61,18,0.56,6,0.18
6/1/2019,11385,Beacon,471,14.81,565,17.77,0,0,1,0.03,28,0.88,47,1.47,8,0.25,2,0.06,201,6.32,0,0,0,0
6/1/2019,11385,ESL Civics,5,0.15,8,0.25,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11386,COMPASS Elementary,1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,11388,COMPASS Elementary,1,0.03,2,0.06,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11388,Beacon,2,0.06,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,11389,Cornerstone,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11406,Beacon,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,11407,COMPASS Middle School,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,11409,COMPASS Elementary,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,11411,Adult Literacy - ABE/HSE,1,0.03,1,0.03,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0
6/1/2019,11411,COMPASS Explore,1,0.03,1,0.03,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0
6/1/2019,11411,COMPASS High School,1,0.03,1,0.03,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0
6/1/2019,11411,Cornerstone,5,0.15,13,0.4,0,0,0,0,0,0,14,0.44,1,0.03,0,0,0,0,0,0,0,0
6/1/2019,11411,COMPASS Middle School,159,5,170,5.34,0,0,0,0,3,0.09,309,9.71,1,0.03,0,0,0,0,1,0.03,1,0.03
6/1/2019,11411,COMPASS Elementary,34,1.06,41,1.28,0,0,0,0,1,0.03,69,2.17,1,0.03,0,0,2,0.06,0,0,1,0.03
6/1/2019,11411,Beacon,63,1.98,112,3.52,0,0,0,0,1,0.03,158,4.97,2,0.06,0,0,2,0.06,0,0,0,0
6/1/2019,11411,ESL Civics,1,0.03,1,0.03,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0
6/1/2019,11412,Adult Literacy - ABE/HSE,0,0,2,0.06,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0
6/1/2019,11412,COMPASS Explore,2,0.06,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,11412,Adult Literacy - NDA (ABE/HSE/Spanish HSE),0,0,2,0.06,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0
6/1/2019,11412,Adult Literacy - BENL/ESOL,3,0.09,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,11412,COMPASS High School,8,0.25,3,0.09,0,0,0,0,0,0,10,0.31,0,0,0,0,0,0,0,0,0,0
6/1/2019,11412,Cornerstone,12,0.37,22,0.69,0,0,0,0,0,0,31,0.97,0,0,0,0,0,0,0,0,0,0
6/1/2019,11412,COMPASS Middle School,269,8.46,285,8.96,0,0,3,0.09,0,0,495,15.57,6,0.18,0,0,0,0,0,0,6,0.18
6/1/2019,11412,COMPASS Elementary,257,8.08,227,7.14,0,0,0,0,7,0.22,431,13.55,14,0.44,0,0,0,0,0,0,7,0.22
6/1/2019,11412,Beacon,127,3.99,216,6.79,2,0.06,0,0,2,0.06,295,9.27,3,0.09,0,0,3,0.09,0,0,0,0
6/1/2019,11412,ESL Civics,0,0,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0
6/1/2019,11413,Adult Literacy - ABE/HSE,0,0,2,0.06,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0
6/1/2019,11413,Adolescent Literacy,7,0.22,3,0.09,0,0,0,0,0,0,9,0.28,0,0,1,0.03,0,0,0,0,0,0
6/1/2019,11413,COMPASS Explore,1,0.03,1,0.03,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0
6/1/2019,11413,COMPASS High School,8,0.25,2,0.06,0,0,0,0,0,0,9,0.28,0,0,0,0,0,0,0,0,0,0
6/1/2019,11413,Cornerstone,21,0.66,29,0.91,0,0,0,0,0,0,44,1.38,2,0.06,0,0,0,0,0,0,0,0
6/1/2019,11413,COMPASS Middle School,428,13.46,397,12.48,1,0.03,2,0.06,4,0.12,752,23.65,17,0.53,2,0.06,1,0.03,0,0,8,0.25
6/1/2019,11413,COMPASS Elementary,261,8.2,236,7.42,0,0,1,0.03,1,0.03,451,14.18,8,0.25,1,0.03,3,0.09,1,0.03,7,0.22
6/1/2019,11413,Beacon,116,3.64,239,7.51,0,0,2,0.06,2,0.06,313,9.84,6,0.18,0,0,1,0.03,0,0,0,0
6/1/2019,11414,Adolescent Literacy,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,11414,COMPASS Explore,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,11414,Adult Literacy - BENL/ESOL,3,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11414,Adult Literacy - ABE/HSE (Discretionary),0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11414,COMPASS High School,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,11414,Cornerstone,3,0.09,8,0.25,0,0,0,0,0,0,3,0.09,1,0.03,0,0,0,0,0,0,0,0
6/1/2019,11414,COMPASS Middle School,129,4.05,114,3.58,0,0,0,0,5,0.15,10,0.31,3,0.09,1,0.03,171,5.37,0,0,4,0.12
6/1/2019,11414,COMPASS Elementary,78,2.45,86,2.7,0,0,3,0.09,10,0.31,13,0.4,8,0.25,2,0.06,86,2.7,1,0.03,0,0
6/1/2019,11414,Beacon,25,0.78,54,1.69,0,0,0,0,1,0.03,13,0.4,3,0.09,0,0,28,0.88,0,0,0,0
6/1/2019,11415,Adult Literacy - BENL/ESOL (Discretionary),0,0,1,0.03,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11415,Adult Literacy - BENL/ESOL,3,0.09,3,0.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,11415,Adult Literacy - ABE/HSE (Discretionary),1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11415,Cornerstone,1,0.03,6,0.18,0,0,0,0,0,0,5,0.15,0,0,0,0,0,0,0,0,0,0
6/1/2019,11415,COMPASS Middle School,23,0.72,37,1.16,0,0,0,0,3,0.09,14,0.44,0,0,0,0,24,0.75,0,0,0,0
6/1/2019,11415,COMPASS Elementary,49,1.54,45,1.41,0,0,0,0,10,0.31,8,0.25,5,0.15,0,0,38,1.19,1,0.03,1,0.03
6/1/2019,11415,Beacon,20,0.62,40,1.25,0,0,1,0.03,12,0.37,11,0.34,1,0.03,0,0,10,0.31,0,0,0,0
6/1/2019,11416,Adult Literacy - ABE/HSE,1,0.03,2,0.06,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,11416,COMPASS Explore,5,0.15,2,0.06,0,0,0,0,1,0.03,2,0.06,1,0.03,0,0,1,0.03,0,0,0,0
6/1/2019,11416,Adult Literacy - BENL/ESOL (Discretionary),3,0.09,4,0.12,0,0,0,0,3,0.09,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,11416,Adult Literacy - NDA (ABE/HSE/Spanish HSE),2,0.06,5,0.15,0,0,0,0,2,0.06,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,11416,Adult Literacy - BENL/ESOL,7,0.22,6,0.18,0,0,0,0,1,0.03,0,0,0,0,0,0,4,0.12,0,0,0,0
6/1/2019,11416,Cornerstone,11,0.34,7,0.22,0,0,0,0,1,0.03,9,0.28,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,11416,COMPASS Middle School,78,2.45,79,2.48,1,0.03,4,0.12,20,0.62,34,1.06,7,0.22,2,0.06,10,0.31,2,0.06,3,0.09
6/1/2019,11416,COMPASS Elementary,141,4.43,127,3.99,0,0,4,0.12,13,0.4,33,1.03,11,0.34,4,0.12,42,1.32,1,0.03,0,0
